       856.7501      -503.7960       644.6165       215.5543
      1195.2340       503.7956      -644.6170       384.4455
       798.4738       673.7130      -381.6320       140.7530
       949.1542      -184.8660       752.2838       531.5737
      1102.8290       184.8661      -752.2840        68.4262
       407.7818       -38.9579      -217.5240      -315.0150
      1014.8690      -506.8360      -427.6000       756.3198
      1037.1140       506.8357       427.6001      -156.3200
       830.8041       702.1260       374.6711      -196.6200
       826.3919      -645.2520      -485.6680       111.7295
      1225.5930       645.2515       485.6683       488.2703
      1029.4180       552.1953       630.6436       582.1137
      1027.7640       263.4271      -572.7320       800.4160
      1024.2200      -263.4270       572.7318      -200.4160
       250.8282      -136.0870      -161.6910         5.8453
       658.4932        79.0712      -441.8790      -462.4790
      1393.4900       -79.0712       441.8790      1062.4790
       811.6221      -375.5770        96.4126       700.1143
       808.0241      -424.4200      -672.4290        48.9122
      1243.9590       424.4201       672.4293       551.0878
       203.2958       -99.2791       -89.1554        72.8512
       862.2155      -816.1870        64.5550       234.2454
      1189.7690       816.1865       -64.5550       365.7546
       420.9793       244.8993      -301.2390       -91.0265
      1069.1880       112.3168       474.1304       942.0902
       982.7951      -112.3170      -474.1300      -342.0900
       430.7868        72.3236        42.8072      -400.3710
       887.8162       796.7952      -177.6610       321.7988
      1164.1670      -796.7950       177.6613       278.2011
       902.8507      -733.6590       431.0996       269.8518
      1005.3560      -668.2690       148.5870       723.7844
      1046.6281       668.2686      -148.5870      -123.7840
       750.9340       644.4511        27.6756      -360.0030
       691.4583       463.1814      -350.7750      -349.7400
      1360.5260      -463.1820       350.7746       949.7396
       941.8359      -534.2150       -17.4952       763.6405
       790.5985        38.9812      -777.9430       -10.6825
      1261.3850       -38.9813       777.9431       610.6824
       991.9672       199.4552       825.4562       494.5922
       745.7515      -137.2740      -701.5480      -164.0580
      1306.2330       137.2738       701.5479       764.0579
       315.9370       237.7203       149.6116       -52.0072
       804.0211       743.8613       271.4089        35.2223
      1247.9630      -743.8610      -271.4090       564.7777
       743.9262      -618.0030       168.5106       353.3929
       951.2885       678.1467       369.4129       538.8729
      1100.6960      -678.1470      -369.4130        61.1271
       350.8815        56.4281      -309.5350       -76.8437
      1065.9440      -472.9980      -165.9620       930.9951
       986.0393       472.9974       165.9618      -330.9950
       709.0084       340.5327       334.1571      -506.8060
       693.3469       271.2326       520.6771      -343.2800
      1358.6360      -271.2330      -520.6770       943.2805
      1123.0551      -152.6520      -702.6570       852.0596
       797.5750      -682.9030      -389.0750        13.1772
      1254.4091       682.9030       389.0747       586.8228
       452.5412         8.3516       -15.7357       431.5777
       979.8673       277.3373       678.0360       636.6115
      1072.1160      -277.3370      -678.0360       -36.6116
       366.5291       252.4465      -214.1190       -80.9350
       735.3018      -105.2370      -686.6280      -199.7960
      1316.6820       105.2369       686.6284       799.7962
       409.8460        85.5678       373.9179       -51.1902
       785.4473       120.9369      -763.7300       -28.2997
      1266.5360      -120.9370       763.7302       628.2996
      1087.1710      -292.8430       792.7305       670.4827
       625.7330       153.3719      -140.4670      -574.5180
      1426.2500      -153.3720       140.4665      1174.5170
       300.3602      -233.5310      -106.0300        78.8703
       811.7366      -704.4000      -375.1340        61.6092
      1240.2480       704.3994       375.1335       538.3908
       648.7949       281.5580       545.3134       161.4821
       848.8264       816.5302        -7.2281       188.4552
      1203.1570      -816.5300         7.2281       411.5448
       279.5591       -84.2151       197.1298      -118.2540
       903.6179       610.7429      -532.9590       375.8405
      1148.3660      -610.7430       532.9589       224.1595
       805.8366      -657.0100       232.2503       381.5140
       702.3679      -277.2180       548.3085      -312.4290
      1349.6150       277.2182      -548.3090       912.4287
       981.9835       -35.6803      -355.4660       904.6798
       776.6688       -10.0686      -762.5580       -58.3221
      1275.3160        10.0686       762.5579       658.3220
       277.7251      -188.6460       127.1505       -84.6157
       986.0966      -171.2760       701.4140       657.9152
      1065.8870       171.2754      -701.4140       -57.9153
       470.6863       199.1636      -244.4010       322.3826
       835.7001        15.4635       811.9902       143.5635
      1216.2841       -15.4635      -811.9900       456.4364
       797.9650       311.5155      -551.2700       466.4664
       756.4304       230.3813       696.1530      -127.5360
      1295.5530      -230.3810      -696.1530       727.5363
       673.4182       223.0930      -519.5610       339.9425
       657.1516        -0.9275       442.1293      -467.0680
      1394.8330         0.9275      -442.1290      1067.0670
       954.3441       318.1470      -214.2880       863.3765
       883.3145      -816.8050       -31.2093       306.4035
      1168.6700       816.8051        31.2093       293.5964
       392.2247       233.4777      -251.3640      -133.8950
       855.2092       404.6160       710.7968       210.2841
      1196.7750      -404.6160      -710.7970       389.7159
       975.6256      -246.1440      -767.2470       533.2675
       982.8925       459.0278       564.4464       646.9580
      1069.0920      -459.0280      -564.4470       -46.9580
       730.7307      -252.3020      -638.6000       210.4398
       688.3009       402.4960       404.4140      -360.5380
      1363.6820      -402.4960      -404.4140       960.5377
       928.6561      -621.3520      -326.9290       592.6425
      1052.1650      -273.1970       482.6740       883.8688
       999.8189       273.1969      -482.6740      -283.8690
       627.2340       174.6045      -583.9650        60.8619
       997.1715      -416.0880      -564.6940       695.7913
      1054.8120       416.0877       564.6940       -95.7915
       272.0057      -169.2440        48.5731      -157.3760
      1018.0180      -642.8170       128.4739       767.0902
      1033.9640       642.8167      -128.4740      -167.0900
       855.4606       791.6002      -127.9070      -265.7160
       848.3303       338.4822       742.9660       186.7586
      1203.6541      -338.4820      -742.9660       413.2413
       392.4421      -141.9830      -265.5150      -212.4530
       912.2343       797.8483      -114.5330       405.3085
      1139.7500      -797.8480       114.5326       194.6914
       586.7913      -350.3670       -98.3031       440.0986
      1086.8361       387.5546        88.9204      1002.4420
       965.1481      -387.5550       -88.9204      -402.4420
       258.6925        -7.1041      -107.6500       192.5251
       823.8405       740.2550      -319.2320       103.0042
      1228.1440      -740.2550       319.2319       496.9957
       216.3141        49.9432      -145.9220        69.1901
       929.8562       345.3450       714.4176       465.5747
      1122.1281      -345.3450      -714.4180       134.4252
       191.5030         5.6231       129.5460       -40.5307
       828.6757      -163.3390      -792.1600       119.5406
      1223.3080       163.3388       792.1597       480.4594
       410.3248       360.9632       104.3757        94.6615
       640.0045      -338.8510        14.0634      -525.7100
      1411.9790       338.8504       -14.0634      1125.7090
       565.9992       182.9344       352.9501       379.6040
      1059.8140       215.4154       480.0332       910.0302
       992.1694      -215.4160      -480.0330      -310.0300
       582.9713      -359.5610      -432.9550        70.0343
       761.5214       665.2363       327.1560      -110.1260
      1290.4630      -665.2360      -327.1560       710.1254
       526.6563      -187.3270      -455.6240       128.3188
      1084.3690      -332.7820       242.5778       994.0092
       967.6140       332.7820      -242.5780      -394.0090
       597.9345       540.0651      -198.3290       -91.1252
       634.1165      -256.1350       142.5941      -545.8470
      1417.8680       256.1347      -142.5940      1145.8470
       989.3098       344.2916       194.7626       896.6873
       990.1995      -686.8850      -197.3650       671.9479
      1061.7850       686.8853       197.3652       -71.9479
       664.3214       488.7330       361.9372       230.7543
       700.5847      -352.1150      -497.1500      -318.5270
      1351.4000       352.1146       497.1495       918.5272
       750.4124       308.2612       -47.8355       669.0206
       867.4439      -777.5650       257.0351       252.1268
      1184.5400       777.5648      -257.0350       347.8731
       836.8048       533.3474      -502.3420       381.0757
      1058.0980       318.3895      -427.1770       904.1580
       993.8864      -318.3900       427.1773      -304.1580
       433.6347       198.9976       345.0881      -105.5290
       865.5131      -666.3640      -475.9970       245.5231
      1186.4700       666.3640       475.9973       354.4768
       214.8238        32.8607       -57.7410      -153.3580
      1004.9320       305.1773       613.8173       722.3353
      1047.0520      -305.1770      -613.8170      -122.3350
       688.5593      -290.4880      -431.3960      -430.5940
       803.4987       789.0905       -60.0941        33.4354
      1248.4850      -789.0910        60.0941       566.5645
       392.3915      -333.5270       -40.5190      -151.2350
       843.5338       754.5969       308.0509       170.3545
      1208.4510      -754.5970      -308.0510       429.6455
       722.1618      -572.7430       141.5433       393.9945
       983.3709      -595.3670      -416.7330       648.5941
      1068.6130       595.3665       416.7325       -48.5941
       202.8354       -78.4835      -126.4660       -27.7856
       817.2346      -695.4980       399.3387        80.4118
      1234.7500       695.4984      -399.3390       519.5881
       593.5161       457.3082      -345.7370       -73.3476
       957.6494      -384.3890       660.9221       560.6270
      1094.3340       384.3888      -660.9220        39.3730
       797.7083       593.7761      -489.5460       160.9232
       794.3198       349.4833      -700.4170         2.0445
      1257.6630      -349.4830       700.4174       597.9556
       811.0072      -568.9580       493.7302       268.3893
       974.2495      -730.9450       124.4336       617.3989
      1077.7340       730.9445      -124.4340       -17.3991
       283.1969        18.9178       162.1546       187.9671
       954.2960       765.1738        73.4713       549.1583
      1097.6870      -765.1740       -73.4713        50.8415
       300.8717        10.1063      -173.0370       205.5800
       872.2930       720.3547       389.3096       268.7102
      1179.6910      -720.3550      -389.3100       331.2897
       694.8886      -680.9860       -28.5366         9.8452
       901.8165      -615.9320      -528.2250       369.6795
      1150.1670       615.9313       528.2249       230.3204
       914.7133       513.8264       727.6738       157.9770
       825.7188      -547.8790      -592.8310       109.4278
      1226.2650       547.8790       592.8311       490.5721
       561.2896       465.3691       -32.9667       281.3786
       851.1093      -484.6180      -657.8730       196.2624
      1200.8750       484.6176       657.8729       403.7376
       259.9624      -189.6550       100.9878        56.5325
      1098.8730       259.9859       180.5384      1043.6080
       953.1113      -259.9860      -180.5380      -443.6080
       234.8601        62.9997       145.1564       109.1010
       629.8242       -14.0743       253.1266      -560.5270
      1422.1600        14.0743      -253.1270      1160.5260
       751.9105       -18.8278      -504.9140       540.2404
      1011.8670       642.8623       189.1860       746.0546
      1040.1150      -642.8620      -189.1860      -146.0550
